Date,Indian rupee (INR)
1992-09-24,9888.31
1992-09-25,9915.99
1992-09-28,9818.43
1992-09-29,9854.5
1992-09-30,9903.84
1992-10-01,9925.59
1992-10-02,9883.52
1992-10-05,9888.79
1992-10-06,9921.75
1992-10-07,9925.34
1992-10-08,9955.03
1992-10-09,9954.34
1992-10-12,9775.16
1992-10-13,9741.93
1992-10-14,9770.59
1992-10-15,9671.85
1992-10-16,9680.17
1992-10-19,9845.54
1992-10-20,9746.06
1992-10-21,9764.25
1992-10-22,9721.63
1992-10-23,9771.76
1992-10-26,9681.95
1992-10-27,9599.1
1992-10-28,9598.24
1992-10-29,9628.17
1992-10-30,9632.52
1992-11-02,9665.16
1992-11-03,9621.01
1992-11-04,9585.86
1992-11-05,9581.02
1992-11-06,9557.01
1992-11-09,9541.29
1992-11-10,9353.0
1992-11-11,9407.18
1992-11-12,9437.84
1992-11-13,9479.52
1992-11-16,9513.48
1992-11-17,9468.16
1992-11-18,9531.95
1992-11-19,9498.6
1992-11-20,9538.12
1992-11-23,9395.09
1992-11-24,9477.52
1992-11-25,9510.71
1992-11-26,9515.43
1992-11-27,9478.94
1992-11-30,9425.57
1992-12-01,9513.5
1992-12-02,9618.65
1992-12-03,9580.25
1992-12-04,9718.93
1992-12-07,9505.79
1992-12-08,9721.63
1992-12-09,9645.89
1992-12-10,9708.81
1992-12-11,9754.13
1992-12-14,9651.19
1992-12-15,9681.77
1992-12-16,9751.11
1992-12-17,9824.83
1992-12-18,9751.59
1992-12-21,9628.99
1992-12-22,9612.76
1992-12-23,9672.6
1992-12-24,9605.21
1992-12-25,9605.21
1992-12-28,9605.21
1992-12-29,9541.12
1992-12-30,9627.13
1992-12-31,9639.3
1993-01-01,9639.3
1993-01-04,9483.75
1993-01-05,9276.49
1993-01-06,9519.28
1993-01-07,9540.21
1993-01-08,9480.3
1993-01-11,9447.19
1993-01-12,9526.49
1993-01-13,9478.63
1993-01-14,9477.88
1993-01-15,9507.58
1993-01-18,9426.76
1993-01-19,9524.76
1993-01-20,9518.8
1993-01-21,9542.76
1993-01-22,9435.1
1993-01-25,9413.95
1993-01-26,9589.22
1993-01-27,9620.03
1993-01-28,9590.63
1993-01-29,9642.39
1993-02-01,9625.36
1993-02-02,9642.16
1993-02-03,9666.34
1993-02-04,9666.35
1993-02-05,9791.73
1993-02-08,9677.88
1993-02-09,9842.65
1993-02-10,9939.4
1993-02-11,10092.24
1993-02-12,9998.6
1993-02-15,9801.4
1993-02-16,9916.51
1993-02-17,9898.54
1993-02-18,9893.94
1993-02-19,9979.78
1993-02-22,9887.62
1993-02-23,9920.75
1993-02-24,9916.52
1993-02-25,9997.49
1993-02-26,9885.56
1993-03-01,10493.75
1993-03-02,10642.55
1993-03-03,10562.64
1993-03-04,10517.22
1993-03-05,10524.19
1993-03-08,10304.87
1993-03-09,10332.53
1993-03-10,10281.53
1993-03-11,10338.36
1993-03-12,10313.97
1993-03-15,10244.94
1993-03-16,10409.6
1993-03-17,10364.36
1993-03-18,10387.77
1993-03-19,10486.11
1993-03-22,10392.85
1993-03-23,10451.44
1993-03-24,10436.84
1993-03-25,10483.43
1993-03-26,10486.42
1993-03-29,10380.82
1993-03-30,10455.87
1993-03-31,10539.89
1993-04-01,10501.71
1993-04-02,10694.93
1993-04-05,10550.91
1993-04-06,10601.26
1993-04-07,10536.92
1993-04-08,10597.5
1993-04-09,10597.5
1993-04-12,10597.5
1993-04-13,10558.87
1993-04-14,10638.81
1993-04-15,10615.99
1993-04-16,10584.78
1993-04-19,10546.47
1993-04-20,10663.2
1993-04-21,10631.12
1993-04-22,10630.53
1993-04-23,10812.34
1993-04-26,10948.67
1993-04-27,11065.32
1993-04-28,10969.43
1993-04-29,11198.8
1993-04-30,11114.5
1993-05-03,11114.5
1993-05-04,11178.88
1993-05-05,11088.24
1993-05-06,11151.83
1993-05-07,11220.96
1993-05-10,11259.07
1993-05-11,11154.81
1993-05-12,11210.95
1993-05-13,11501.99
1993-05-14,11528.24
1993-05-17,11580.67
1993-05-18,11533.52
1993-05-19,11957.46
1993-05-20,11688.45
1993-05-21,11707.2
1993-05-24,11814.56
1993-05-25,11846.28
1993-05-26,11743.87
1993-05-27,11767.88
1993-05-28,11780.25
1993-05-31,11780.25
1993-06-01,11935.24
1993-06-02,11619.56
1993-06-03,11791.07
1993-06-04,11918.77
1993-06-07,11616.52
1993-06-08,11804.88
1993-06-09,11636.32
1993-06-10,11647.43
1993-06-11,11623.97
1993-06-14,11361.92
1993-06-15,11479.0
1993-06-16,11562.39
1993-06-17,11611.3
1993-06-18,11676.17
1993-06-21,11675.43
1993-06-22,11600.47
1993-06-23,11532.79
1993-06-24,11726.23
1993-06-25,11814.83
1993-06-28,11728.7
1993-06-29,11814.54
1993-06-30,11869.92
1993-07-01,11886.32
1993-07-02,12170.76
1993-07-05,12145.24
1993-07-06,12286.41
1993-07-07,12456.1
1993-07-08,12367.34
1993-07-09,12319.69
1993-07-12,12333.0
1993-07-13,12305.61
1993-07-14,12371.43
1993-07-15,12343.13
1993-07-16,12296.73
1993-07-19,12316.69
1993-07-20,12312.7
1993-07-21,12334.24
1993-07-22,12246.67
1993-07-23,12287.91
1993-07-26,12283.84
1993-07-27,12315.57
1993-07-28,12341.09
1993-07-29,12375.28
1993-07-30,12585.46
1993-08-02,12691.38
1993-08-03,12697.54
1993-08-04,12660.27
1993-08-05,12212.44
1993-08-06,11865.75
1993-08-09,12046.23
1993-08-10,11979.92
1993-08-11,11836.47
1993-08-12,11808.57
1993-08-13,11568.26
1993-08-16,11515.7
1993-08-17,11747.35
1993-08-18,11744.68
1993-08-19,11751.37
1993-08-20,11758.24
1993-08-23,11744.27
1993-08-24,11771.29
1993-08-25,11671.52
1993-08-26,11599.25
1993-08-27,11630.43
1993-08-30,11630.43
1993-08-31,11702.27
1993-09-01,11613.75
1993-09-02,11606.41
1993-09-03,11417.55
1993-09-06,11450.98
1993-09-07,11162.68
1993-09-08,11069.68
1993-09-09,11133.16
1993-09-10,11051.03
1993-09-13,10853.74
1993-09-14,10823.28
1993-09-15,10983.93
1993-09-16,11086.26
1993-09-17,11055.37
1993-09-20,11091.39
1993-09-21,11212.01
1993-09-22,11143.62
1993-09-23,11210.18
1993-09-24,11250.77
1993-09-27,11202.05
1993-09-28,11102.97
1993-09-29,11101.57
1993-09-30,11158.97
1993-10-01,11119.66
1993-10-04,11058.66
1993-10-05,11101.44
1993-10-06,11180.1
1993-10-07,11222.39
1993-10-08,11264.99
1993-10-11,11388.5
1993-10-12,11360.55
1993-10-13,11519.04
1993-10-14,11576.99
1993-10-15,11455.06
1993-10-18,11464.93
1993-10-19,11488.06
1993-10-20,11670.0
1993-10-21,11766.4
1993-10-22,11590.22
1993-10-25,11666.26
1993-10-26,11544.06
1993-10-27,11651.14
1993-10-28,11460.37
1993-10-29,11602.67
1993-11-01,11403.25
1993-11-02,11395.64
1993-11-03,11416.04
1993-11-04,11674.18
1993-11-05,11798.81
1993-11-08,11805.01
1993-11-09,11772.9
1993-11-10,11737.21
1993-11-11,11823.61
1993-11-12,11795.34
1993-11-15,11795.7
1993-11-16,11801.59
1993-11-17,11687.66
1993-11-18,11845.83
1993-11-19,11869.39
1993-11-22,11892.2
1993-11-23,11769.03
1993-11-24,11805.19
1993-11-25,11834.08
1993-11-26,11789.29
1993-11-29,11598.44
1993-11-30,11630.44
1993-12-01,11718.45
1993-12-02,11738.62
1993-12-03,11829.53
1993-12-06,11858.23
1993-12-07,11860.22
1993-12-08,12006.0
1993-12-09,11982.69
1993-12-10,11980.43
1993-12-13,12127.82
1993-12-14,12141.69
1993-12-15,12099.54
1993-12-16,12083.45
1993-12-17,12105.68
1993-12-20,12239.55
1993-12-21,12146.79
1993-12-22,12085.41
1993-12-23,12029.69
1993-12-24,12111.77
1993-12-27,12111.77
1993-12-28,12111.77
1993-12-29,12111.47
1993-12-30,12290.9
1993-12-31,12252.64
1994-01-03,12263.85
1994-01-04,12366.79
1994-01-05,12398.57
1994-01-06,12097.85
1994-01-07,12248.53
1994-01-10,12019.02
1994-01-11,12092.96
1994-01-12,12111.0
1994-01-13,12195.02
1994-01-14,12237.37
1994-01-17,12307.37
1994-01-18,12315.2
1994-01-19,12287.58
1994-01-20,12291.18
1994-01-21,12108.76
1994-01-24,11883.44
1994-01-25,11982.89
1994-01-26,12014.64
1994-01-27,12032.09
1994-01-28,11866.19
1994-01-31,11853.7
1994-02-01,11970.46
1994-02-02,12068.05
1994-02-03,12096.88
1994-02-04,12186.77
1994-02-07,12029.36
1994-02-08,11938.28
1994-02-09,11944.53
1994-02-10,11998.58
1994-02-11,11977.7
1994-02-14,12021.61
1994-02-15,12075.96
1994-02-16,12030.32
1994-02-17,12060.8
1994-02-18,11917.6
1994-02-21,11919.59
1994-02-22,11902.2
1994-02-23,11786.74
1994-02-24,11817.54
1994-02-25,11888.07
1994-02-28,11967.32
1994-03-01,11961.38
1994-03-02,11835.72
1994-03-03,11871.51
1994-03-04,11804.31
1994-03-07,11842.65
1994-03-08,11797.72
1994-03-09,11773.1
1994-03-10,11936.31
1994-03-11,12129.23
1994-03-14,12124.52
1994-03-15,12142.34
1994-03-16,12087.36
1994-03-17,12027.27
1994-03-18,12126.48
1994-03-21,12123.43
1994-03-22,12207.17
1994-03-23,12179.83
1994-03-24,12246.38
1994-03-25,12274.03
1994-03-28,12210.3
1994-03-29,12133.85
1994-03-30,12144.89
1994-03-31,12209.6
1994-04-01,12207.26
1994-04-04,12208.71
1994-04-05,12069.08
1994-04-06,12043.36
1994-04-07,12055.02
1994-04-08,12089.64
1994-04-11,11971.7
1994-04-12,11857.31
1994-04-13,11873.95
1994-04-14,11846.35
1994-04-15,11825.09
1994-04-18,11861.41
1994-04-19,11704.55
1994-04-20,11649.26
1994-04-21,11710.35
1994-04-22,11596.31
1994-04-25,11700.47
1994-04-26,11741.33
1994-04-27,11738.76
1994-04-28,11711.08
1994-04-29,11808.3
1994-05-02,11809.73
1994-05-03,11766.35
1994-05-04,11767.55
1994-05-05,11748.0
1994-05-06,11713.57
1994-05-09,11951.42
1994-05-10,11924.84
1994-05-11,11936.71
1994-05-12,11897.09
1994-05-13,11972.29
1994-05-16,11899.05
1994-05-17,12000.52
1994-05-18,11908.93
1994-05-19,12023.57
1994-05-20,12019.41
1994-05-23,12123.34
1994-05-24,12171.56
1994-05-25,12150.01
1994-05-26,12074.72
1994-05-27,12090.89
1994-05-30,12090.89
1994-05-31,12159.41
1994-06-01,12120.64
1994-06-02,12022.55
1994-06-03,12012.66
1994-06-06,11869.47
1994-06-07,11936.29
1994-06-08,11965.6
1994-06-09,12001.01
1994-06-10,12015.33
1994-06-13,12002.16
1994-06-14,12040.67
1994-06-15,12049.14
1994-06-16,12135.41
1994-06-17,12166.78
1994-06-20,12211.75
1994-06-21,12243.22
1994-06-22,12310.16
1994-06-23,12202.84
1994-06-24,12231.09
1994-06-27,12209.81
1994-06-28,12125.62
1994-06-29,12093.14
1994-06-30,12085.7
1994-07-01,12064.44
1994-07-04,12127.07
1994-07-05,12149.12
1994-07-06,12096.52
1994-07-07,12016.06
1994-07-08,12019.82
1994-07-11,12101.85
1994-07-12,12117.76
1994-07-13,12065.91
1994-07-14,12052.27
1994-07-15,12072.86
1994-07-18,12123.94
1994-07-19,12066.96
1994-07-20,12154.2
1994-07-21,12107.15
1994-07-22,12038.81
1994-07-25,12077.37
1994-07-26,12115.01
1994-07-27,12188.25
1994-07-28,12143.24
1994-07-29,12046.48
1994-08-01,12041.28
1994-08-02,11921.0
1994-08-03,11872.45
1994-08-04,11843.05
1994-08-05,11867.65
1994-08-08,11844.37
1994-08-09,11878.65
1994-08-10,11868.16
1994-08-11,11844.74
1994-08-12,11865.01
1994-08-15,11813.96
1994-08-16,11804.06
1994-08-17,11832.23
1994-08-18,11941.38
1994-08-19,11977.45
1994-08-22,11999.7
1994-08-23,11960.96
1994-08-24,12044.86
1994-08-25,12024.04
1994-08-26,12024.51
1994-08-29,12025.09
1994-08-30,12127.67
1994-08-31,12100.5
1994-09-01,12109.33
1994-09-02,12131.17
1994-09-05,12137.44
1994-09-06,12159.02
1994-09-07,12226.25
1994-09-08,12282.24
1994-09-09,12258.8
1994-09-12,12269.2
1994-09-13,12222.17
1994-09-14,12244.11
1994-09-15,12172.54
1994-09-16,12233.81
1994-09-19,12230.67
1994-09-20,12356.06
1994-09-21,12389.0
1994-09-22,12350.78
1994-09-23,12413.04
1994-09-26,12415.26
1994-09-27,12415.74
1994-09-28,12428.4
1994-09-29,12410.56
1994-09-30,12383.17
1994-10-03,12332.63
1994-10-04,12311.26
1994-10-05,12349.01
1994-10-06,12297.56
1994-10-07,12296.18
1994-10-10,12271.08
1994-10-11,12160.11
1994-10-12,12167.56
1994-10-13,12147.16
1994-10-14,12155.27
1994-10-17,12201.59
1994-10-18,12225.99
1994-10-19,12268.34
1994-10-20,12282.55
1994-10-21,12263.62
1994-10-24,12211.49
1994-10-25,12209.2
1994-10-26,12199.42
1994-10-27,12213.12
1994-10-28,12162.15
1994-10-31,12044.15
1994-11-01,12067.17
1994-11-02,12060.58
1994-11-03,12051.32
1994-11-04,12052.88
1994-11-07,12027.91
1994-11-08,12084.75
1994-11-09,12052.34
1994-11-10,12076.48
1994-11-11,12101.41
1994-11-14,12085.39
1994-11-15,12131.37
1994-11-16,12116.67
1994-11-17,12131.86
1994-11-18,12045.23
1994-11-21,12026.3
1994-11-22,12038.37
1994-11-23,12067.56
1994-11-24,12055.13
1994-11-25,12074.28
1994-11-28,12047.04
1994-11-29,12026.36
1994-11-30,12027.8
1994-12-01,11941.78
1994-12-02,11894.56
1994-12-05,11822.43
1994-12-06,11792.55
1994-12-07,11827.44
1994-12-08,11801.02
1994-12-09,11810.45
1994-12-12,11830.82
1994-12-13,11892.0
1994-12-14,11935.82
1994-12-15,11895.13
1994-12-16,11932.52
1994-12-19,11908.42
1994-12-20,11995.1
1994-12-21,11996.02
1994-12-22,11981.74
1994-12-23,11976.46
1994-12-26,11976.46
1994-12-27,11983.54
1994-12-28,11988.96
1994-12-29,12029.25
1994-12-30,12022.09
1995-01-02,12022.09
1995-01-03,11948.83
1995-01-04,11781.62
1995-01-05,11771.27
1995-01-06,11769.08
1995-01-09,11682.18
1995-01-10,11734.57
1995-01-11,11780.23
1995-01-12,11934.87
1995-01-13,11873.83
1995-01-16,11843.28
1995-01-17,11915.27
1995-01-18,12001.19
1995-01-19,11980.2
1995-01-20,12041.37
1995-01-23,11995.27
1995-01-24,11963.28
1995-01-25,11972.76
1995-01-26,11963.9
1995-01-27,11872.79
1995-01-30,11794.79
1995-01-31,11762.48
1995-02-01,11802.96
1995-02-02,11792.92
1995-02-03,11786.95
1995-02-06,11747.12
1995-02-07,11748.06
1995-02-08,11749.32
1995-02-09,11814.42
1995-02-10,11809.09
1995-02-13,11748.06
1995-02-14,11794.66
1995-02-15,11814.42
1995-02-16,11816.3
1995-02-17,11864.75
1995-02-20,11895.5
1995-02-21,11882.97
1995-02-22,11896.94
1995-02-23,11908.25
1995-02-24,11857.57
1995-02-27,11791.95
1995-02-28,11828.84
1995-03-01,11804.49
1995-03-02,11799.94
1995-03-03,11951.27
1995-03-06,12051.21
1995-03-07,12176.25
1995-03-08,12082.1
1995-03-09,12076.43
1995-03-10,12111.35
1995-03-13,12266.14
1995-03-14,12256.3
1995-03-15,12129.81
1995-03-16,12086.55
1995-03-17,12035.3
1995-03-20,12033.56
1995-03-21,12061.35
1995-03-22,12059.98
1995-03-23,12108.39
1995-03-24,12076.26
1995-03-27,12080.38
1995-03-28,12038.81
1995-03-29,12056.84
1995-03-30,12061.75
1995-03-31,12314.67
1995-04-03,12339.79
1995-04-04,12297.42
1995-04-05,12322.12
1995-04-06,12360.62
1995-04-07,12345.3
1995-04-10,12222.06
1995-04-11,12241.12
1995-04-12,12239.76
1995-04-13,12203.36
1995-04-14,12203.36
1995-04-17,12222.82
1995-04-18,12331.94
1995-04-19,12418.28
1995-04-20,12363.38
1995-04-21,12264.79
1995-04-24,12261.91
1995-04-25,12228.41
1995-04-26,12201.73
1995-04-27,12123.65
1995-04-28,12250.82
1995-05-01,12169.69
1995-05-02,12209.01
1995-05-03,12215.67
1995-05-04,12256.94
1995-05-05,12283.26
1995-05-08,12273.49
1995-05-09,12179.93
1995-05-10,12042.05
1995-05-11,12037.02
1995-05-12,12087.96
1995-05-15,12065.1
1995-05-16,12068.23
1995-05-17,12034.54
1995-05-18,12037.11
1995-05-19,12029.45
1995-05-22,11981.99
1995-05-23,11987.92
1995-05-24,12025.5
1995-05-25,12115.46
1995-05-26,12101.62
1995-05-29,12099.68
1995-05-30,12120.26
1995-05-31,12076.62
1995-06-01,12045.73
1995-06-02,12069.99
1995-06-05,12032.13
1995-06-06,12061.95
1995-06-07,12119.56
1995-06-08,12093.83
1995-06-09,12138.74
1995-06-12,12172.15
1995-06-13,12149.86
1995-06-14,12174.37
1995-06-15,12197.34
1995-06-16,12284.85
1995-06-19,12260.52
1995-06-20,12267.59
1995-06-21,12260.16
1995-06-22,12224.09
1995-06-23,12209.0
1995-06-26,12203.7
1995-06-27,12215.47
1995-06-28,12189.5
1995-06-29,12147.65
1995-06-30,12153.36
1995-07-03,12067.52
1995-07-04,12069.03
1995-07-05,12053.35
1995-07-06,12050.21
1995-07-07,12105.6
1995-07-10,12102.34
1995-07-11,12074.22
1995-07-12,12129.8
1995-07-13,12209.0
1995-07-14,12183.13
1995-07-17,12183.52
1995-07-18,12223.7
1995-07-19,12248.21
1995-07-20,12135.28
1995-07-21,12107.05
1995-07-24,12131.14
1995-07-25,12132.52
1995-07-26,12114.03
1995-07-27,12104.03
1995-07-28,12022.37
1995-07-31,12042.93
1995-08-01,12027.22
1995-08-02,12019.03
1995-08-03,12062.2
1995-08-04,12064.7
1995-08-07,12072.25
1995-08-08,12091.36
1995-08-09,12091.29
1995-08-10,12068.76
1995-08-11,12063.41
1995-08-14,12071.61
1995-08-15,12156.5
1995-08-16,12075.01
1995-08-17,12139.68
1995-08-18,12144.42
1995-08-21,12160.36
1995-08-22,12145.58
1995-08-23,12117.86
1995-08-24,12211.2
1995-08-25,12146.18
1995-08-28,12194.06
1995-08-29,12188.97
1995-08-30,12140.28
1995-08-31,12179.75
1995-09-01,12173.66
1995-09-04,12131.41
1995-09-05,12281.17
1995-09-06,12262.31
1995-09-07,12280.77
1995-09-08,12330.48
1995-09-11,12399.14
1995-09-12,12525.44
1995-09-13,12653.58
1995-09-14,13112.65
1995-09-15,12993.75
1995-09-18,13009.17
1995-09-19,13002.15
1995-09-20,13001.86
1995-09-21,12945.5
1995-09-22,12960.38
1995-09-25,13003.92
1995-09-26,13008.89
1995-09-27,13001.45
1995-09-28,13029.4
1995-09-29,13027.2
1995-10-02,12974.93
1995-10-03,12927.91
1995-10-04,12930.4
1995-10-05,12990.25
1995-10-06,12985.38
1995-10-09,13017.25
1995-10-10,13045.26
1995-10-11,13019.16
1995-10-12,13053.99
1995-10-13,13145.14
1995-10-16,13262.01
1995-10-17,13332.72
1995-10-18,13383.62
1995-10-19,13386.06
1995-10-20,13580.76
1995-10-23,13599.64
1995-10-24,13597.87
1995-10-25,13603.2
1995-10-26,13612.09
1995-10-27,13563.16
1995-10-30,13298.81
1995-10-31,13086.63
1995-11-01,13177.27
1995-11-02,13152.06
1995-11-03,13255.34
1995-11-06,13275.71
1995-11-07,13294.83
1995-11-08,13198.63
1995-11-09,13284.42
1995-11-10,13444.02
1995-11-13,13413.82
1995-11-14,13338.82
1995-11-15,13314.03
1995-11-16,13397.25
1995-11-17,13402.47
1995-11-20,13441.3
1995-11-21,13443.23
1995-11-22,13381.14
1995-11-23,13329.08
1995-11-24,13365.15
1995-11-27,13428.3
1995-11-28,13574.55
1995-11-29,13560.59
1995-11-30,13532.27
1995-12-01,13480.31
1995-12-04,13469.84
1995-12-05,13475.12
1995-12-06,13527.96
1995-12-07,13507.06
1995-12-08,13571.06
1995-12-11,13568.79
1995-12-12,13551.62
1995-12-13,13546.61
1995-12-14,13486.0
1995-12-15,13499.61
1995-12-18,13544.25
1995-12-19,13571.85
1995-12-20,13554.36
1995-12-21,13573.98
1995-12-22,13573.0
1995-12-25,13573.0
1995-12-26,13582.71
1995-12-27,13568.02
1995-12-28,13591.44
1995-12-29,13608.85
1996-01-01,13608.85
1996-01-02,13698.08
1996-01-03,13851.6
1996-01-04,13917.02
1996-01-05,14022.77
1996-01-08,14198.27
1996-01-09,14146.58
1996-01-10,14300.0
1996-01-11,14282.2
1996-01-12,14275.7
1996-01-15,14170.57
1996-01-16,14271.84
1996-01-17,14247.6
1996-01-18,14264.28
1996-01-19,14325.68
1996-01-22,14410.82
1996-01-23,14428.46
1996-01-24,14419.56
1996-01-25,14641.65
1996-01-26,14621.8
1996-01-29,14539.74
1996-01-30,14670.34
1996-01-31,14776.21
1996-02-01,14966.91
1996-02-02,15232.88
1996-02-05,15720.9
1996-02-06,15543.7
1996-02-07,15428.95
1996-02-08,15145.32
1996-02-09,15055.19
1996-02-12,14944.24
1996-02-13,14811.54
1996-02-14,14711.13
1996-02-15,14769.91
1996-02-16,14777.02
1996-02-19,14795.27
1996-02-20,14698.4
1996-02-21,14514.93
1996-02-22,14613.19
1996-02-23,14438.55
1996-02-26,14322.1
1996-02-27,14200.23
1996-02-28,13979.83
1996-02-29,13892.53
1996-03-01,13762.98
1996-03-04,13505.87
1996-03-05,13309.57
1996-03-06,13409.94
1996-03-07,13392.6
1996-03-08,13513.01
1996-03-11,13460.45
1996-03-12,13434.86
1996-03-13,13447.49
1996-03-14,13466.77
1996-03-15,13584.37
1996-03-18,13715.14
1996-03-19,13887.75
1996-03-20,13920.22
1996-03-21,13754.04
1996-03-22,13740.53
1996-03-25,13578.33
1996-03-26,13576.6
1996-03-27,13732.0
1996-03-28,13575.73
1996-03-29,13515.52
1996-04-01,13422.5
1996-04-02,13388.18
1996-04-03,13477.29
1996-04-04,13426.87
1996-04-05,13436.72
1996-04-08,13426.87
1996-04-09,13513.81
1996-04-10,13454.14
1996-04-11,13485.05
1996-04-12,13480.7
1996-04-15,13435.64
1996-04-16,13465.56
1996-04-17,13375.61
1996-04-18,13282.86
1996-04-19,13368.78
1996-04-22,13372.2
1996-04-23,13388.05
1996-04-24,13345.81
1996-04-25,13470.52
1996-04-26,13402.98
1996-04-29,13359.24
1996-04-30,13597.67
1996-05-01,13593.18
1996-05-02,13577.03
1996-05-03,13612.7
1996-05-06,13593.0
1996-05-07,13582.65
1996-05-08,13640.33
1996-05-09,13705.22
1996-05-10,13801.31
1996-05-13,13743.64
1996-05-14,13615.88
1996-05-15,13589.72
1996-05-16,13598.93
1996-05-17,13659.45
1996-05-20,13601.57
1996-05-21,13645.89
1996-05-22,13638.9
1996-05-23,13679.43
1996-05-24,13718.82
1996-05-27,13718.82
1996-05-28,13784.67
1996-05-29,13724.09
1996-05-30,13711.14
1996-05-31,13680.96
1996-06-03,13645.19
1996-06-04,13600.52
1996-06-05,13509.59
1996-06-06,13396.62
1996-06-07,13453.67
1996-06-10,13420.61
1996-06-11,13413.75
1996-06-12,13410.26
1996-06-13,13426.02
1996-06-14,13405.08
1996-06-17,13436.49
1996-06-18,13450.5
1996-06-19,13481.85
1996-06-20,13415.55
1996-06-21,13354.51
1996-06-24,13408.57
1996-06-25,13439.98
1996-06-26,13394.61
1996-06-27,13479.84
1996-06-28,13457.86
1996-07-01,13316.08
1996-07-02,13349.15
1996-07-03,13349.15
1996-07-04,13369.29
1996-07-05,13352.5
1996-07-08,13461.97
1996-07-09,13478.08
1996-07-10,13500.75
1996-07-11,13547.57
1996-07-12,13579.43
1996-07-15,13606.76
1996-07-16,13736.94
1996-07-17,13725.71
1996-07-18,13747.2
1996-07-19,13688.19
1996-07-22,13681.41
1996-07-23,13709.55
1996-07-24,13665.41
1996-07-25,13718.1
1996-07-26,13713.11
1996-07-29,13707.42
1996-07-30,13698.86
1996-07-31,13697.4
1996-08-01,13711.88
1996-08-02,13696.1
1996-08-05,13875.09
1996-08-06,13830.59
1996-08-07,13754.6
1996-08-08,13856.69
1996-08-09,13833.75
1996-08-12,13782.53
1996-08-13,13798.55
1996-08-14,13766.51
1996-08-15,13748.71
1996-08-16,13748.71
1996-08-19,13755.83
1996-08-20,13780.75
1996-08-21,13750.73
1996-08-22,13777.19
1996-08-23,13777.19
1996-08-26,13796.54
1996-08-27,13880.15
1996-08-28,13869.45
1996-08-29,13832.19
1996-08-30,13784.67
1996-09-02,13782.43
1996-09-03,13804.69
1996-09-04,13785.19
1996-09-05,13799.5
1996-09-06,13739.5
1996-09-09,13710.98
1996-09-10,13657.5
1996-09-11,13671.77
1996-09-12,13660.07
1996-09-13,13665.95
1996-09-16,13665.95
1996-09-17,13689.16
1996-09-18,13673.1
1996-09-19,13664.17
1996-09-20,13628.47
1996-09-23,13582.64
1996-09-24,13628.98
1996-09-25,13632.55
1996-09-26,13563.03
1996-09-27,13571.95
1996-09-30,13511.34
1996-10-01,13498.86
1996-10-02,13538.66
1996-10-03,13487.05
1996-10-04,13571.95
1996-10-07,13560.06
1996-10-08,13573.49
1996-10-09,13595.11
1996-10-10,13662.82
1996-10-11,13573.73
1996-10-14,13582.89
1996-10-15,13582.64
1996-10-16,13610.01
1996-10-17,13568.38
1996-10-18,13558.39
1996-10-21,13632.94
1996-10-22,13666.41
1996-10-23,13652.59
1996-10-24,13636.71
1996-10-25,13618.76
1996-10-28,13650.37
1996-10-29,13607.6
1996-10-30,13548.44
1996-10-31,13510.19
1996-11-01,13461.43
1996-11-04,13510.12
1996-11-05,13537.21
1996-11-06,13475.69
1996-11-07,13497.08
1996-11-08,13581.25
1996-11-11,13603.64
1996-11-12,13633.83
1996-11-13,13713.69
1996-11-14,13711.4
1996-11-15,13558.19
1996-11-18,13552.82
1996-11-19,13482.82
1996-11-20,13514.9
1996-11-21,13458.9
1996-11-22,13458.9
1996-11-25,13401.78
1996-11-26,13352.63
1996-11-27,13323.55
1996-11-28,13311.79
1996-11-29,13262.82
1996-12-02,13241.33
1996-12-03,13116.18
1996-12-04,13280.06
1996-12-05,13212.04
1996-12-06,13255.69
1996-12-09,13243.41
1996-12-10,13212.81
1996-12-11,13264.36
1996-12-12,13227.2
1996-12-13,13228.64
1996-12-16,13198.08
1996-12-17,13181.55
1996-12-18,13227.11
1996-12-19,13228.64
1996-12-20,13224.96
1996-12-23,13212.31
1996-12-24,13192.02
1996-12-25,13192.02
1996-12-26,13192.02
1996-12-27,13224.51
1996-12-30,13263.46
1996-12-31,13228.38
1997-01-01,13228.38
1997-01-02,13168.3
1997-01-03,13063.96
1997-01-06,12862.98
1997-01-07,12886.3
1997-01-08,12793.02
1997-01-09,12788.9
1997-01-10,12843.25
1997-01-13,12895.25
1997-01-14,12812.25
1997-01-15,12706.5
1997-01-16,12659.48
1997-01-17,12752.56
1997-01-20,12658.62
1997-01-21,12718.12
1997-01-22,12592.62
1997-01-23,12468.84
1997-01-24,12635.36
1997-01-27,12674.78
1997-01-28,12684.56
1997-01-29,12590.44
1997-01-30,12531.09
1997-01-31,12394.81
1997-02-03,12350.03
1997-02-04,12391.61
1997-02-05,12319.47
1997-02-06,12296.23
1997-02-07,12181.73
1997-02-10,12208.43
1997-02-11,12172.57
1997-02-12,12111.6
1997-02-13,12313.81
1997-02-14,12297.97
1997-02-17,12352.15
1997-02-18,12382.05
1997-02-19,12421.72
1997-02-20,12369.97
1997-02-21,12674.63
1997-02-24,12665.66
1997-02-25,12666.39
1997-02-26,12716.01
1997-02-27,12911.39
1997-02-28,12866.56
1997-03-03,12977.63
1997-03-04,12891.67
1997-03-05,12710.6
1997-03-06,12660.39
